"","freq","mean prob","sample size necessary","passes"
"fustier",1,1.75693506192318e-06,12941.226309375,FALSE
"säoler",8,1.16529412113559e-05,9009.04432898091,FALSE
"delivrance",6,1.48882742276125e-05,5112.01996515494,FALSE
"demostre",4,1.41887533718083e-05,3203.84089298294,FALSE
"chaille",19,3.24927425103446e-05,1770.20105031962,FALSE
"deine",3,7.09356999340078e-06,4324.83094914204,FALSE
"novelement",10,2.4661895047147e-05,4259.23126252537,FALSE
"institucïon",2,2.55514324419561e-06,13162.456600771,FALSE
"coster1",2,5.22656710744475e-06,6665.74319702641,FALSE
"durte2",1,1.75693506192318e-06,12941.226309375,FALSE
"prïor",3,5.40593894974196e-06,6581.16302102666,FALSE
"usage",5,8.15705769840488e-06,7258.50569547838,FALSE
"tristece",7,1.72975718457867e-05,6843.14810094747,FALSE
"priier1",2,3.64900388781879e-06,12071.1763469718,FALSE
"visieement",1,1.75693506192318e-06,12941.226309375,FALSE
"lantence",1,1.75693506192318e-06,12941.226309375,FALSE
"note",3,9.30366942451715e-06,5106.97435028513,FALSE
"parmi",30,9.29729876520107e-05,2364.62869094606,FALSE
"dolorosement",6,9.96153705908509e-06,10833.4991644531,FALSE
"lampre",1,1.75693506192318e-06,12941.226309375,FALSE
"tresorjer",1,1.75693506192318e-06,12941.226309375,FALSE
"letorner",1,1.75693506192318e-06,12941.226309375,FALSE
"veritu",1,1.75693506192318e-06,12941.226309375,FALSE
"liverse",1,1.75693506192318e-06,12941.226309375,FALSE
"besor",1,1.75693506192318e-06,12941.226309375,FALSE
"esgarer",3,5.57865290472661e-06,8813.9236038308,FALSE
"nomelement",2,7.87355452867629e-06,3769.06945197077,FALSE
"latre",12,2.81099416726225e-05,2253.83822441821,FALSE
"naistraci",1,8.14041234444689e-07,27931.6645803496,FALSE
"pentiere",1,8.14041234444689e-07,27931.6645803496,FALSE
"galice",11,8.95445357889158e-06,2538.63244080797,FALSE
"langomïon",1,8.14041234444689e-07,27931.6645803496,FALSE
"irelant",1,8.14041234444689e-07,27931.6645803496,FALSE
"mairriee",1,8.14041234444689e-07,27931.6645803496,FALSE
"icest",1,8.14041234444689e-07,27931.6645803496,FALSE
"jaun",3,2.44212370333407e-06,9310.10767801907,FALSE
"devider",1,8.14041234444689e-07,27931.6645803496,FALSE
"langoison",1,8.14041234444689e-07,27931.6645803496,FALSE
"montrer",1,8.14041234444689e-07,27931.6645803496,FALSE
"remplir",5,7.90385454620383e-06,7818.20268209818,FALSE
"dart",5,7.45891513531642e-06,4686.64136436958,FALSE
"pile",2,1.62808246888938e-06,13965.4969036017,FALSE
"senestre",15,4.53338570021176e-05,1744.58967715319,FALSE
"ja+ue",2,1.62808246888938e-06,13965.4969036017,FALSE
"juendre",3,1.15456673386219e-05,2313.55373915763,FALSE
"reter1",3,4.29262460729103e-06,8672.65253208342,FALSE
"jause",1,8.14041234444689e-07,27931.6645803496,FALSE
"esmoiier",2,2.4714979665367e-06,13954.4229697938,FALSE
"prilet",2,1.62808246888938e-06,13965.4969036017,FALSE
"ermine",2,1.62808246888938e-06,13965.4969036017,FALSE
"sormener",1,8.14041234444689e-07,27931.6645803496,FALSE
"natare",1,8.14041234444689e-07,27931.6645803496,FALSE
"michier",1,8.14041234444689e-07,27931.6645803496,FALSE
"aminet",1,8.14041234444689e-07,27931.6645803496,FALSE
"rere",7,1.88281861617794e-05,4013.267018962,FALSE
"ent",8,1.41468880363229e-05,6298.58296054537,FALSE
"enchaster",2,4.28367327996626e-06,6633.54247543476,FALSE
"ermige",1,8.14041234444689e-07,27931.6645803496,FALSE
"prilume",1,8.14041234444689e-07,27931.6645803496,FALSE
"queste",2,3.76377192403273e-06,7813.70270556053,FALSE
"corgier",3,6.94919700390951e-06,5230.49990051082,FALSE
"afublëure",3,2.41045759898956e-06,14487.9887270608,FALSE
"afubler",9,1.92141423234966e-05,2925.18001294494,FALSE
"pastlier1",1,8.14041234444689e-07,27931.6645803496,FALSE
"musejot",1,8.14041234444689e-07,27931.6645803496,FALSE
"userigarie",1,8.14041234444689e-07,27931.6645803496,FALSE
"compas",1,8.14041234444689e-07,27931.6645803496,FALSE
"heus",8,2.23518129750555e-05,2627.43358583487,FALSE
"esdre",1,8.14041234444689e-07,27931.6645803496,FALSE
"escher1",1,8.14041234444689e-07,27931.6645803496,FALSE
"prillet",1,8.14041234444689e-07,27931.6645803496,FALSE
"afublement",1,8.14041234444689e-07,27931.6645803496,FALSE
"lancëor",2,2.76535974035914e-06,11847.2918964812,FALSE
"ermignos",1,8.14041234444689e-07,27931.6645803496,FALSE
"sartir",1,8.14041234444689e-07,27931.6645803496,FALSE
"plusom",1,8.14041234444689e-07,27931.6645803496,FALSE
"chantelerne",3,6.5200042658975e-06,6739.51535344548,FALSE
"mamement",3,6.33487295552445e-06,4905.48369714857,FALSE
"priloce",1,8.14041234444689e-07,27931.6645803496,FALSE
"gentir",2,1.9275786197921e-06,20694.871714776,FALSE
"ensement",8,1.18007216022853e-05,7967.67246173464,FALSE
"jaudes",12,1.88720384486241e-05,2305.73847263709,FALSE
"herme",1,8.14041234444689e-07,27931.6645803496,FALSE
"gene2",1,8.14041234444689e-07,27931.6645803496,FALSE
"trametre",11,2.60011942472265e-05,3098.9103397727,FALSE
"maumentir",1,8.14041234444689e-07,27931.6645803496,FALSE
"chäeine",41,8.01025217723627e-05,1618.12046380205,FALSE
"tormencier",1,8.14041234444689e-07,27931.6645803496,FALSE
"mungiement",1,8.14041234444689e-07,27931.6645803496,FALSE
"chatel",4,8.48852712194248e-06,7697.19375519462,FALSE
"tistre",3,3.7566260035558e-06,10951.2603308399,FALSE
"apostlalot",1,8.14041234444689e-07,27931.6645803496,FALSE
"carter",1,8.14041234444689e-07,27931.6645803496,FALSE
"tenvoiier",2,2.76535974035914e-06,11847.2918964812,FALSE
"tor1",19,5.22716504474475e-05,751.810190997816,TRUE
"femore",1,8.14041234444689e-07,27931.6645803496,FALSE
"""",14,1.96011297320054e-05,4145.63395123126,FALSE
"iplecié",1,8.14041234444689e-07,27931.6645803496,FALSE
"ton1",4,4.45776187788687e-06,13818.4991294855,FALSE
"formere",1,8.14041234444689e-07,27931.6645803496,FALSE
"gonseignier",1,8.14041234444689e-07,27931.6645803496,FALSE
"lengemain",1,8.14041234444689e-07,27931.6645803496,FALSE
"pril",1,8.14041234444689e-07,27931.6645803496,FALSE
"deslöer1",3,3.70042852463532e-06,12433.7319855895,FALSE
"nel1",3,5.43367720609794e-06,8763.54218378498,FALSE
"enseper",1,8.14041234444689e-07,27931.6645803496,FALSE
"ermoge",1,8.14041234444689e-07,27931.6645803496,FALSE
"comonder2",1,8.14041234444689e-07,27931.6645803496,FALSE
"peme",3,5.62295995968501e-06,8752.02071959128,FALSE
"idonc",4,5.91683564256673e-06,5387.13458698099,FALSE
"vassëor",1,8.14041234444689e-07,27931.6645803496,FALSE
"ermigne",2,1.62808246888938e-06,13965.4969036017,FALSE
"desart",3,4.1590486436361e-06,6882.86859671769,FALSE
"fumiere",3,6.56111050766651e-06,4903.88677029701,FALSE
"florëor",1,8.14041234444689e-07,27931.6645803496,FALSE
"plon",10,2.38531828022355e-05,2149.76309381043,FALSE
"saiete",10,2.76510987498195e-05,3012.80995574368,FALSE
"ierre",2,3.47858337284634e-06,8657.43919613676,FALSE
"renoncier",3,1.08896688745398e-05,3137.21849917126,FALSE
"sarc",3,7.51302428524504e-06,5236.21457863017,FALSE
"sapoir2",1,8.14041234444689e-07,27931.6645803496,FALSE
"ortendre",1,8.14041234444689e-07,27931.6645803496,FALSE
"respons",23,5.40173448906027e-05,1486.40490262938,FALSE
"nonter",5,7.61052731914364e-06,9068.57483164006,FALSE
"targ2",2,3.47858337284634e-06,8657.43919613676,FALSE
"suvrir",1,8.14041234444689e-07,27931.6645803496,FALSE
"erminegement",1,8.14041234444689e-07,27931.6645803496,FALSE
"tremper1",1,8.14041234444689e-07,27931.6645803496,FALSE
"ober",5,1.29599951058596e-05,4565.94034895061,FALSE
"ivelon",1,8.14041234444689e-07,27931.6645803496,FALSE
"vercios",1,8.14041234444689e-07,27931.6645803496,FALSE
"sinagogue",4,9.22955837224491e-06,4467.2678552963,FALSE
"juder",2,2.95111758577149e-06,10811.9916260886,FALSE
"crisoistre",1,8.14041234444689e-07,27931.6645803496,FALSE
"nut",5,8.76348782985427e-06,7831.67668194953,FALSE
"pariie",1,8.14041234444689e-07,27931.6645803496,FALSE
"jesu",28,0.000137500753362892,814.992147842589,TRUE
"larriz",1,8.14041234444689e-07,27931.6645803496,FALSE
"lide1",1,8.14041234444689e-07,27931.6645803496,FALSE
"tuiti",1,8.14041234444689e-07,27931.6645803496,FALSE
"abrahan",3,6.71350261362077e-06,3884.92015225794,FALSE
"ireté",3,3.77245905572805e-06,10735.9628261767,FALSE
"estout",9,1.70675877960621e-05,3637.47411568591,FALSE
"messavoir",1,8.14041234444689e-07,27931.6645803496,FALSE
"ac",2,4.16831642588995e-06,6863.68667488831,FALSE
"abraham",10,2.374844635761e-05,2083.00195204263,FALSE
"inz",3,5.10279440812204e-06,5356.97110173048,FALSE
"couchauz",1,8.14041234444689e-07,27931.6645803496,FALSE
"cuirise",1,8.14041234444689e-07,27931.6645803496,FALSE
"cincarcon",1,8.14041234444689e-07,27931.6645803496,FALSE
"ireter",2,2.95841782128336e-06,10774.9508308754,FALSE
"mieu",1,8.14041234444689e-07,27931.6645803496,FALSE
"domin",4,3.43644216762909e-06,9464.99965117034,FALSE
"profeter",7,1.09790504198769e-05,8293.01330861257,FALSE
"permonier",1,8.14041234444689e-07,27931.6645803496,FALSE
"precetage",1,8.14041234444689e-07,27931.6645803496,FALSE
"virgior",1,8.14041234444689e-07,27931.6645803496,FALSE
"concindre",1,8.14041234444689e-07,27931.6645803496,FALSE
"jet",1,8.14041234444689e-07,27931.6645803496,FALSE
"vochabëor",1,8.14041234444689e-07,27931.6645803496,FALSE
"manvel",1,8.14041234444689e-07,27931.6645803496,FALSE
"semontement",1,8.14041234444689e-07,27931.6645803496,FALSE
"rememble",1,8.14041234444689e-07,27931.6645803496,FALSE
"jerumes",1,8.14041234444689e-07,27931.6645803496,FALSE
"heraume",1,8.14041234444689e-07,27931.6645803496,FALSE
"signe",1,8.14041234444689e-07,27931.6645803496,FALSE
"osclu",1,8.14041234444689e-07,27931.6645803496,FALSE
"sordir",2,5.90387683275486e-06,4507.73870888861,FALSE
"audinius",1,8.14041234444689e-07,27931.6645803496,FALSE
"escacïontier",1,8.14041234444689e-07,27931.6645803496,FALSE
"jherus",1,8.14041234444689e-07,27931.6645803496,FALSE
"assordre",4,9.15449056942907e-06,4639.30729913693,FALSE
"mors2",1,8.14041234444689e-07,27931.6645803496,FALSE
"eschiel1",1,8.14041234444689e-07,27931.6645803496,FALSE
"isne",6,9.38817291107e-06,6984.75791288182,FALSE
"retif",1,8.14041234444689e-07,27931.6645803496,FALSE
"umbis",1,8.14041234444689e-07,27931.6645803496,FALSE
"rabit",1,8.14041234444689e-07,27931.6645803496,FALSE
"enseignor",4,8.71037854223247e-06,5113.70014401919,FALSE
"banier",1,8.14041234444689e-07,27931.6645803496,FALSE
"adumaitement",1,8.14041234444689e-07,27931.6645803496,FALSE
"oblim",1,8.14041234444689e-07,27931.6645803496,FALSE
"bis",8,1.60979257538182e-05,4731.44392914885,FALSE
"estator",1,8.14041234444689e-07,27931.6645803496,FALSE
"david",12,4.22978264310185e-05,1090.12612552211,TRUE
"diraime",1,8.14041234444689e-07,27931.6645803496,FALSE
"termoil",1,8.14041234444689e-07,27931.6645803496,FALSE
"agopp",1,8.14041234444689e-07,27931.6645803496,FALSE
"munjoiem",1,8.14041234444689e-07,27931.6645803496,FALSE
"poner",1,8.14041234444689e-07,27931.6645803496,FALSE
"milieu",1,8.14041234444689e-07,27931.6645803496,FALSE
"mauparer1",1,8.14041234444689e-07,27931.6645803496,FALSE
"froiture",1,8.14041234444689e-07,27931.6645803496,FALSE
"sis2",12,4.46271809398168e-05,1442.21674068469,FALSE
"soperie",1,8.14041234444689e-07,27931.6645803496,FALSE
"tüen",1,8.14041234444689e-07,27931.6645803496,FALSE
"bies1",1,8.14041234444689e-07,27931.6645803496,FALSE
"isaut",1,8.14041234444689e-07,27931.6645803496,FALSE
"sutise",1,8.14041234444689e-07,27931.6645803496,FALSE
"adopcion",2,4.94596530620795e-06,5562.00648716252,FALSE
"douctos",1,8.14041234444689e-07,27931.6645803496,FALSE
"berbis",5,9.4881329204394e-06,4373.79136633297,FALSE
"mene",4,1.05546989776819e-05,5213.25957867811,FALSE
"derire",1,8.14041234444689e-07,27931.6645803496,FALSE
"perçoner",1,8.14041234444689e-07,27931.6645803496,FALSE
"sostiement",1,8.14041234444689e-07,27931.6645803496,FALSE
"soper",3,2.44212370333407e-06,9310.10767801907,FALSE
"vestemer",1,8.14041234444689e-07,27931.6645803496,FALSE
"perchier",2,2.7061100603403e-06,12219.9874631317,FALSE
"deraiier1",1,8.14041234444689e-07,27931.6645803496,FALSE
"mauvaistre",3,2.63942876296259e-06,14191.9067123893,FALSE
"sort3",2,4.38679682937995e-06,6440.44413352525,FALSE
"avic",1,8.14041234444689e-07,27931.6645803496,FALSE
"medecine",5,1.00278757967602e-05,5092.06972133466,FALSE
"came1",1,8.14041234444689e-07,27931.6645803496,FALSE
"isnel",9,1.95139511139941e-05,5769.94195813819,FALSE
"pot",12,2.99323811374461e-05,4196.40416534405,FALSE
"aversit",1,8.14041234444689e-07,27931.6645803496,FALSE
"cetre",1,8.14041234444689e-07,27931.6645803496,FALSE
"mahoir2",1,8.14041234444689e-07,27931.6645803496,FALSE
"maubarbor",1,8.14041234444689e-07,27931.6645803496,FALSE
"lam",2,5.2766932993138e-06,5146.55911544786,FALSE
"necu",1,8.14041234444689e-07,27931.6645803496,FALSE
"dabissic",1,8.14041234444689e-07,27931.6645803496,FALSE
"recor",1,8.14041234444689e-07,27931.6645803496,FALSE
"rustine",1,8.14041234444689e-07,27931.6645803496,FALSE
"macade",2,1.9275786197921e-06,20694.871714776,FALSE
"esperant",1,8.14041234444689e-07,27931.6645803496,FALSE
"guerpir",9,1.79778097438835e-05,3957.46171483666,FALSE
"menfor",1,8.14041234444689e-07,27931.6645803496,FALSE
"peie",2,3.47858337284634e-06,8657.43919613676,FALSE
"erromant",1,8.14041234444689e-07,27931.6645803496,FALSE
"aduche",1,8.14041234444689e-07,27931.6645803496,FALSE
"gemeraile",1,8.14041234444689e-07,27931.6645803496,FALSE
"propter",1,8.14041234444689e-07,27931.6645803496,FALSE
"miliers",1,8.14041234444689e-07,27931.6645803496,FALSE
"moudre",1,8.14041234444689e-07,27931.6645803496,FALSE
"muster",1,8.14041234444689e-07,27931.6645803496,FALSE
"paupuerre",1,8.14041234444689e-07,27931.6645803496,FALSE
"gemisement",1,8.14041234444689e-07,27931.6645803496,FALSE
"reler1",2,1.80835969873971e-06,23099.7894891573,FALSE
"saus",5,1.98420764349532e-05,2081.61986983568,FALSE
"censïon",1,8.14041234444689e-07,27931.6645803496,FALSE
"capital",1,8.14041234444689e-07,27931.6645803496,FALSE
"captital",1,8.14041234444689e-07,27931.6645803496,FALSE
"chaitiveté",6,1.87764153311682e-05,2496.22959987055,FALSE
"necident",1,8.14041234444689e-07,27931.6645803496,FALSE
"misticoble",1,8.14041234444689e-07,27931.6645803496,FALSE
"desrombre",1,8.14041234444689e-07,27931.6645803496,FALSE
"secoranchenchon",1,8.14041234444689e-07,27931.6645803496,FALSE
"munt",1,8.14041234444689e-07,27931.6645803496,FALSE
"meillier3",1,8.14041234444689e-07,27931.6645803496,FALSE
"toner",6,2.10592495794176e-05,2092.2564276222,FALSE
"moing",1,8.14041234444689e-07,27931.6645803496,FALSE
"desacostine",1,8.14041234444689e-07,27931.6645803496,FALSE
"monëers2",1,8.14041234444689e-07,27931.6645803496,FALSE
"trif",2,5.5497642135933e-06,4847.5047185461,FALSE
"froignier",1,8.14041234444689e-07,27931.6645803496,FALSE
"lopier",2,1.62808246888938e-06,13965.4969036017,FALSE
"manistre",1,8.14041234444689e-07,27931.6645803496,FALSE
"noster",2,2.4714979665367e-06,13954.4229697938,FALSE
"igne",1,8.14041234444689e-07,27931.6645803496,FALSE
"incin",1,8.14041234444689e-07,27931.6645803496,FALSE
"pectoc",1,8.14041234444689e-07,27931.6645803496,FALSE
"arbalest",1,8.14041234444689e-07,27931.6645803496,FALSE
"moit",1,8.14041234444689e-07,27931.6645803496,FALSE
"empester",1,8.14041234444689e-07,27931.6645803496,FALSE
"pel1",10,2.22066473928804e-05,4449.99415755342,FALSE
"räemplir",12,2.8054241334744e-05,6309.81429446824,FALSE
"iser",1,8.14041234444689e-07,27931.6645803496,FALSE
"sorguein",1,8.14041234444689e-07,27931.6645803496,FALSE
"resuscir",1,8.14041234444689e-07,27931.6645803496,FALSE
"insjonment",1,8.14041234444689e-07,27931.6645803496,FALSE
"tesmoine",1,8.14041234444689e-07,27931.6645803496,FALSE
"naivre",1,8.14041234444689e-07,27931.6645803496,FALSE
"resosciter",5,8.34158508251015e-06,3918.03249863642,FALSE
"mel1",2,2.95841782128336e-06,10774.9508308754,FALSE
"locu",1,8.14041234444689e-07,27931.6645803496,FALSE
"doche",1,8.14041234444689e-07,27931.6645803496,FALSE
"redi",1,8.14041234444689e-07,27931.6645803496,FALSE
"singolon",1,8.14041234444689e-07,27931.6645803496,FALSE
"oporer",1,8.14041234444689e-07,27931.6645803496,FALSE
"foisence",1,8.14041234444689e-07,27931.6645803496,FALSE
"rechevanchier",1,8.14041234444689e-07,27931.6645803496,FALSE
"crucefise",1,8.14041234444689e-07,27931.6645803496,FALSE
"rire",19,5.43348607038675e-05,1880.16674978045,FALSE
"avugler",3,7.18229629213919e-06,5658.29020287763,FALSE
"damnedeu",12,3.83038133041378e-05,2627.93776118814,FALSE
"taide",2,2.4865449390404e-06,13828.7801170509,FALSE
"salivier",1,8.14041234444689e-07,27931.6645803496,FALSE
"vigle1",1,8.14041234444689e-07,27931.6645803496,FALSE
"anterove",1,8.14041234444689e-07,27931.6645803496,FALSE
"sauvel",1,8.14041234444689e-07,27931.6645803496,FALSE
"persone",11,3.18591032632492e-05,2404.78368559743,FALSE
"tribulan",1,8.14041234444689e-07,27931.6645803496,FALSE
"profonie",1,8.14041234444689e-07,27931.6645803496,FALSE
"odoir",1,8.14041234444689e-07,27931.6645803496,FALSE
"hame",4,1.08997820463515e-05,4497.95449621674,FALSE
"liprer",1,8.14041234444689e-07,27931.6645803496,FALSE
"debant",1,8.14041234444689e-07,27931.6645803496,FALSE
"massillier",1,8.14041234444689e-07,27931.6645803496,FALSE
"aversable",1,8.14041234444689e-07,27931.6645803496,FALSE
"pemale",1,8.14041234444689e-07,27931.6645803496,FALSE
"solastïon",1,8.14041234444689e-07,27931.6645803496,FALSE
"persee",1,8.14041234444689e-07,27931.6645803496,FALSE
"aüte",1,8.14041234444689e-07,27931.6645803496,FALSE
"plor",28,9.27476376509835e-05,2046.80428463002,FALSE
"nos",1,8.14041234444689e-07,27931.6645803496,FALSE
"patricaure",1,8.14041234444689e-07,27931.6645803496,FALSE
"metire2",1,8.14041234444689e-07,27931.6645803496,FALSE
"encroistre",1,8.14041234444689e-07,27931.6645803496,FALSE
"ice2",6,1.3150775177508e-05,4579.12020787554,FALSE
"merpert",1,8.14041234444689e-07,27931.6645803496,FALSE
"glifité",1,8.14041234444689e-07,27931.6645803496,FALSE
"datant",2,1.62808246888938e-06,13965.4969036017,FALSE
"opriver",1,8.14041234444689e-07,27931.6645803496,FALSE
"gretaigne",1,8.14041234444689e-07,27931.6645803496,FALSE
"ron",3,7.04386163334045e-06,7267.69345484809,FALSE
"arcisin",1,8.14041234444689e-07,27931.6645803496,FALSE
"gozge",1,8.14041234444689e-07,27931.6645803496,FALSE
"flamer",1,8.14041234444689e-07,27931.6645803496,FALSE
"bus",2,1.80835969873971e-06,23099.7894891573,FALSE
"teschier",1,8.14041234444689e-07,27931.6645803496,FALSE
"gloton",1,8.14041234444689e-07,27931.6645803496,FALSE
"abrique",1,8.14041234444689e-07,27931.6645803496,FALSE
"igaon",1,8.14041234444689e-07,27931.6645803496,FALSE
"pechier",14,3.70698665019494e-05,2089.5624219747,FALSE
"bueraire",1,8.14041234444689e-07,27931.6645803496,FALSE
"deigno",1,8.14041234444689e-07,27931.6645803496,FALSE
"parisoble",3,1.25771474187427e-05,2094.01385909151,FALSE
"loir2",7,1.65517841346918e-05,4602.55870192358,FALSE
"erde",5,1.4205229887632e-05,2105.87492885378,FALSE
"archevel",1,8.14041234444689e-07,27931.6645803496,FALSE
"paler",5,4.92866864237446e-06,7102.70833315879,FALSE
"mol",14,2.87434359425966e-05,1277.67934713845,FALSE
"aideo",1,8.14041234444689e-07,27931.6645803496,FALSE
"eslëechier",2,5.5497642135933e-06,4847.5047185461,FALSE
"conjöir",4,1.09576045704449e-05,2933.64310730935,FALSE
"parison",2,2.95841782128336e-06,10774.9508308754,FALSE
"jos",2,6.53623993207227e-06,4006.13084268246,FALSE
"apostortier",1,8.14041234444689e-07,27931.6645803496,FALSE
"hies",1,8.14041234444689e-07,27931.6645803496,FALSE
"vesproindre",1,8.14041234444689e-07,27931.6645803496,FALSE
"bie1",1,8.14041234444689e-07,27931.6645803496,FALSE
"laos",1,8.14041234444689e-07,27931.6645803496,FALSE
"erronde",1,8.14041234444689e-07,27931.6645803496,FALSE
"doncel",1,8.14041234444689e-07,27931.6645803496,FALSE
"alem",2,6.9306607011978e-06,3746.05570007771,FALSE
"bachaler",1,8.14041234444689e-07,27931.6645803496,FALSE
"isoair",1,8.14041234444689e-07,27931.6645803496,FALSE
"orme",5,1.00506785694404e-05,5304.52263661661,FALSE
"besail",1,8.14041234444689e-07,27931.6645803496,FALSE
"front",10,3.67661269611759e-05,2552.73610195936,FALSE
"arosie",1,8.14041234444689e-07,27931.6645803496,FALSE
"mesclëer",1,8.14041234444689e-07,27931.6645803496,FALSE
"secoril",1,8.14041234444689e-07,27931.6645803496,FALSE
"defempir",1,8.14041234444689e-07,27931.6645803496,FALSE
"comencement",29,9.56765167733066e-05,1422.61837159398,FALSE
"degalir",1,8.14041234444689e-07,27931.6645803496,FALSE
"josencier",1,8.14041234444689e-07,27931.6645803496,FALSE
"ez",4,5.06627367092579e-06,11158.0266393806,FALSE
"dessevrir",3,1.0923245143827e-05,2911.07932491059,FALSE
"ovir",3,4.63092152587907e-06,10903.8854167041,FALSE
"endomentieres",1,8.14041234444689e-07,27931.6645803496,FALSE
"rus",1,8.14041234444689e-07,27931.6645803496,FALSE
"mast",3,2.60656788101214e-06,23353.0159589883,FALSE
"fermoit",1,8.14041234444689e-07,27931.6645803496,FALSE
"tüer",20,6.16447762568442e-05,1698.09479971744,FALSE
"miter",1,8.14041234444689e-07,27931.6645803496,FALSE
"mulité",1,8.14041234444689e-07,27931.6645803496,FALSE
"sentier",5,1.28104385165164e-05,5129.97901725571,FALSE
"oncle",2,1.61224941671712e-06,27967.8267692459,FALSE
"frandois",1,8.14041234444689e-07,27931.6645803496,FALSE
"abit",6,2.28472949202655e-05,2289.87838113133,FALSE
"vil1",19,4.30070215383528e-05,2913.16504517976,FALSE
"totorner",1,8.14041234444689e-07,27931.6645803496,FALSE
"escringe",1,8.14041234444689e-07,27931.6645803496,FALSE
"destremont",1,8.14041234444689e-07,27931.6645803496,FALSE
"dostois",1,8.14041234444689e-07,27931.6645803496,FALSE
"taillier1",6,2.07671768449146e-05,1907.92066257738,FALSE
"sestrement",2,2.4865449390404e-06,13828.7801170509,FALSE
"galoir",1,8.14041234444689e-07,27931.6645803496,FALSE
"irelaise",1,8.14041234444689e-07,27931.6645803496,FALSE
"irelaisement",1,8.14041234444689e-07,27931.6645803496,FALSE
"ermoner",2,1.62808246888938e-06,13965.4969036017,FALSE
"ossage",1,8.14041234444689e-07,27931.6645803496,FALSE
"vol1",2,2.4714979665367e-06,13954.4229697938,FALSE
"justir",1,8.14041234444689e-07,27931.6645803496,FALSE
"rechier",2,2.95841782128336e-06,10774.9508308754,FALSE
"artie",1,8.14041234444689e-07,27931.6645803496,FALSE
"aliier2",2,1.62808246888938e-06,13965.4969036017,FALSE
"estoire1",7,1.4362100244879e-05,3753.34037483936,FALSE
"esraiier",1,8.14041234444689e-07,27931.6645803496,FALSE
"covent1",10,1.33802196651055e-05,6437.394438873,FALSE
"clignie",1,8.14041234444689e-07,27931.6645803496,FALSE
"aoser",1,8.14041234444689e-07,27931.6645803496,FALSE
"laume",3,5.40278756282879e-06,9847.5737538258,FALSE
"patrica",1,8.14041234444689e-07,27931.6645803496,FALSE
"erboille",1,8.14041234444689e-07,27931.6645803496,FALSE
"larrecion",1,8.14041234444689e-07,27931.6645803496,FALSE
"composter",1,8.14041234444689e-07,27931.6645803496,FALSE
"estrainge",1,8.14041234444689e-07,27931.6645803496,FALSE
"foiiee",4,6.31482877589733e-06,7803.55113056429,FALSE
"foise",1,8.14041234444689e-07,27931.6645803496,FALSE
"noiier1",5,9.52351337691848e-06,5370.94787199889,FALSE
"conconcordeillier",1,8.14041234444689e-07,27931.6645803496,FALSE
"ense",3,8.22120591227466e-06,3604.12809478606,FALSE
"avenancier",1,8.14041234444689e-07,27931.6645803496,FALSE
"marïoner",1,8.14041234444689e-07,27931.6645803496,FALSE
"voute",2,3.99161014002641e-06,7248.78336823841,FALSE
"afoir2",1,8.14041234444689e-07,27931.6645803496,FALSE
"pairon",2,2.95841782128336e-06,10774.9508308754,FALSE
"fondement",7,1.48003221528927e-05,5254.75277814889,FALSE
"rone",1,8.14041234444689e-07,27931.6645803496,FALSE
"bauve",1,8.14041234444689e-07,27931.6645803496,FALSE
"fuidurie",1,8.14041234444689e-07,27931.6645803496,FALSE
"acomplir",29,6.5768653063723e-05,2506.52280821866,FALSE
"pastier",1,8.14041234444689e-07,27931.6645803496,FALSE
"letrehoir",1,8.14041234444689e-07,27931.6645803496,FALSE
"sarrestain",1,8.14041234444689e-07,27931.6645803496,FALSE
"laudonce",1,8.14041234444689e-07,27931.6645803496,FALSE
"justier",1,8.14041234444689e-07,27931.6645803496,FALSE
"curesse",1,8.14041234444689e-07,27931.6645803496,FALSE
"baudiïon",1,8.14041234444689e-07,27931.6645803496,FALSE
"nonefonet",1,8.14041234444689e-07,27931.6645803496,FALSE
"eslival",1,8.14041234444689e-07,27931.6645803496,FALSE
"espagne",7,5.86392759639684e-06,7209.21290347355,FALSE
"ensever",2,2.4714979665367e-06,13954.4229697938,FALSE
"hendre",1,8.14041234444689e-07,27931.6645803496,FALSE
"reversir",1,8.14041234444689e-07,27931.6645803496,FALSE
"sestrain",1,8.14041234444689e-07,27931.6645803496,FALSE
"capelet",1,8.14041234444689e-07,27931.6645803496,FALSE
"franchir",2,3.86629272775873e-06,7549.02925822927,FALSE
"aval",12,5.1725070766284e-05,2352.44996254887,FALSE
"anon",2,2.76535974035914e-06,11847.2918964812,FALSE
"encorser",2,4.28367327996626e-06,6633.54247543476,FALSE
"bener",6,6.7724422783913e-06,10974.4388984153,FALSE
"esfaire",1,8.14041234444689e-07,27931.6645803496,FALSE
"froiier",3,3.71745635441351e-06,12433.2607367834,FALSE
"roiier1",1,8.14041234444689e-07,27931.6645803496,FALSE
"despense",6,1.09755298834421e-05,7292.40662536805,FALSE
"essalirer",1,8.14041234444689e-07,27931.6645803496,FALSE
"desconfire",7,1.74417860760536e-05,1674.11193497112,FALSE
"soir",10,3.16603648823079e-05,1759.0597314486,FALSE
"clorté",1,8.14041234444689e-07,27931.6645803496,FALSE
"chiere",12,3.06937846488392e-05,2532.81486508516,FALSE
"abaisse",2,2.4865449390404e-06,13828.7801170509,FALSE
"vestre1",4,9.08084602704437e-06,3484.84864189396,FALSE
"fersor",1,8.14041234444689e-07,27931.6645803496,FALSE
